2024-04-26 11:28:39,544 - INFO - collecting all words and their counts
2024-04-26 11:28:39,544 - INFO - PROGRESS: at sentence #0, processed 0 words, keeping 0 word types
2024-04-26 11:28:39,614 - INFO - PROGRESS: at sentence #10000, processed 769775 words, keeping 23416 word types
2024-04-26 11:28:39,706 - INFO - PROGRESS: at sentence #20000, processed 1927639 words, keeping 37033 word types
2024-04-26 11:28:39,792 - INFO - PROGRESS: at sentence #30000, processed 3085030 words, keeping 47111 word types
2024-04-26 11:28:39,876 - INFO - PROGRESS: at sentence #40000, processed 4244396 words, keeping 55153 word types
2024-04-26 11:28:39,975 - INFO - PROGRESS: at sentence #50000, processed 5408301 words, keeping 62578 word types
2024-04-26 11:28:40,075 - INFO - PROGRESS: at sentence #60000, processed 6573422 words, keeping 69359 word types
2024-04-26 11:28:40,162 - INFO - PROGRESS: at sentence #70000, processed 7743595 words, keeping 75720 word types
2024-04-26 11:28:40,253 - INFO - PROGRESS: at sentence #80000, processed 8916134 words, keeping 81851 word types
2024-04-26 11:28:40,360 - INFO - PROGRESS: at sentence #90000, processed 10079577 words, keeping 87639 word types
2024-04-26 11:28:40,447 - INFO - PROGRESS: at sentence #100000, processed 11242717 words, keeping 92946 word types
2024-04-26 11:28:40,536 - INFO - PROGRESS: at sentence #110000, processed 12405741 words, keeping 98222 word types
2024-04-26 11:28:40,640 - INFO - PROGRESS: at sentence #120000, processed 13595295 words, keeping 103424 word types
2024-04-26 11:28:40,727 - INFO - PROGRESS: at sentence #130000, processed 14754749 words, keeping 108237 word types
2024-04-26 11:28:40,814 - INFO - PROGRESS: at sentence #140000, processed 15924603 words, keeping 112847 word types
2024-04-26 11:28:40,917 - INFO - PROGRESS: at sentence #150000, processed 17079572 words, keeping 117410 word types
2024-04-26 11:28:40,949 - INFO - collected 119089 word types from a corpus of 17530377 raw words and 153841 sentences
2024-04-26 11:28:40,949 - INFO - Creating a fresh vocabulary
2024-04-26 11:28:41,037 - INFO - Word2Vec lifecycle event {'msg': 'effective_min_count=3 retains 41078 unique words (34.49% of original 119089, drops 78011)', 'datetime': '2024-04-26T11:28:41.026488', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'prepare_vocab'}
2024-04-26 11:28:41,037 - INFO - Word2Vec lifecycle event {'msg': 'effective_min_count=3 leaves 17439026 word corpus (99.48% of original 17530377, drops 91351)', 'datetime': '2024-04-26T11:28:41.037547', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'prepare_vocab'}
2024-04-26 11:28:41,137 - INFO - deleting the raw counts dictionary of 119089 items
2024-04-26 11:28:41,137 - INFO - sample=0.001 downsamples 52 most-common words
2024-04-26 11:28:41,137 - INFO - Word2Vec lifecycle event {'msg': 'downsampling leaves estimated 12271228.653658632 word corpus (70.4%% of prior 17439026)', 'datetime': '2024-04-26T11:28:41.137531', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'prepare_vocab'}
2024-04-26 11:28:41,272 - INFO - estimated required memory for 41078 words and 300 dimensions: 119126200 bytes
2024-04-26 11:28:41,272 - INFO - resetting layer weights
2024-04-26 11:28:41,303 - INFO - Word2Vec lifecycle event {'update': False, 'trim_rule': 'None', 'datetime': '2024-04-26T11:28:41.303930', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'build_vocab'}
2024-04-26 11:28:41,303 - INFO - Word2Vec lifecycle event {'msg': 'training model with 8 workers on 41078 vocabulary and 300 features, using sg=1 hs=0 sample=0.001 negative=5 window=10 shrink_windows=True', 'datetime': '2024-04-26T11:28:41.303930', 'gensim': '4.3.2', 'python': '3.9.19 (main, Mar 21 2024, 17:21:27) [MSC v.1916 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.22631-SP0', 'event': 'train'}
2024-04-26 11:28:42,324 - INFO - EPOCH 0 - PROGRESS: at 6.22% examples, 500371 words/s, in_qsize 15, out_qsize 0
2024-04-26 12:28:36,440 - INFO - Epoch: 57, training loss: 0.052742209285497665
2024-04-26 12:28:36,442 - INFO - Epoch: 58, training loss: 0.03270642086863518
2024-04-26 12:28:36,444 - INFO - Epoch: 59, training loss: 0.04445609450340271
2024-04-26 12:28:36,446 - INFO - Epoch: 60, training loss: 0.03940226882696152
2024-04-26 12:28:36,447 - INFO - Epoch: 61, training loss: 0.013055453076958656
2024-04-26 12:28:36,449 - INFO - Epoch: 62, training loss: 0.025283943861722946
2024-04-26 12:28:36,451 - INFO - Epoch: 63, training loss: 0.014308198355138302
2024-04-26 12:28:36,453 - INFO - Epoch: 64, training loss: 0.026108352467417717
2024-04-26 12:28:36,455 - INFO - Epoch: 65, training loss: 0.009363353252410889
2024-04-26 12:28:36,456 - INFO - Epoch: 66, training loss: 0.06865595281124115
2024-04-26 12:28:36,459 - INFO - Epoch: 67, training loss: 0.05415046587586403
2024-04-26 12:28:36,461 - INFO - Epoch: 68, training loss: 0.04391540214419365
2024-04-26 12:28:36,462 - INFO - Epoch: 69, training loss: 0.03737231716513634
2024-04-26 12:28:36,464 - INFO - Epoch: 70, training loss: 0.08200178295373917
2024-04-26 12:28:36,466 - INFO - Epoch: 71, training loss: 0.07752667367458344
2024-04-26 12:28:36,468 - INFO - Epoch: 72, training loss: 0.023928062990307808
2024-04-26 12:28:36,469 - INFO - Epoch: 73, training loss: 0.056447528302669525
2024-04-26 12:28:36,471 - INFO - Epoch: 74, training loss: 0.04314156994223595
2024-04-26 12:28:36,473 - INFO - Epoch: 75, training loss: 0.03285902366042137
2024-04-26 12:28:36,475 - INFO - Epoch: 76, training loss: 0.015882594510912895
2024-04-26 12:28:36,477 - INFO - Epoch: 77, training loss: 0.01760716736316681
2024-04-26 12:28:36,478 - INFO - Epoch: 78, training loss: 0.03563138470053673
2024-04-26 12:28:36,480 - INFO - Epoch: 79, training loss: 0.06185328960418701
2024-04-26 12:28:36,482 - INFO - Epoch: 80, training loss: 0.10952407121658325
2024-04-26 12:28:36,484 - INFO - Epoch: 81, training loss: 0.047364626079797745
2024-04-26 12:28:36,486 - INFO - Epoch: 82, training loss: 0.02789791114628315
2024-04-26 12:28:36,487 - INFO - Epoch: 83, training loss: 0.05950768291950226
2024-04-26 12:28:36,489 - INFO - Epoch: 84, training loss: 0.02249295637011528
2024-04-26 12:28:36,491 - INFO - Epoch: 85, training loss: 0.021774565801024437
2024-04-26 12:28:36,493 - INFO - Epoch: 86, training loss: 0.03422805666923523
2024-04-26 12:28:36,495 - INFO - Epoch: 87, training loss: 0.01890765130519867
2024-04-26 12:28:36,496 - INFO - Epoch: 88, training loss: 0.02584395930171013
2024-04-26 12:28:36,498 - INFO - Epoch: 89, training loss: 0.02066347934305668
2024-04-26 12:28:36,500 - INFO - Epoch: 90, training loss: 0.0493922159075737
2024-04-26 12:28:36,502 - INFO - Epoch: 91, training loss: 0.015915825963020325
2024-04-26 12:28:36,503 - INFO - Epoch: 92, training loss: 0.007833308540284634
2024-04-26 12:28:36,506 - INFO - Epoch: 0, training loss: 0.039080120623111725
2024-04-26 12:28:36,509 - INFO - Epoch: 1, training loss: 0.07487858831882477
2024-04-26 12:28:36,510 - INFO - Epoch: 2, training loss: 0.04003383591771126
2024-04-26 12:28:36,512 - INFO - Epoch: 3, training loss: 0.020738577470183372
2024-04-26 12:28:36,514 - INFO - Epoch: 4, training loss: 0.0141964852809906
2024-04-26 12:28:36,515 - INFO - Epoch: 5, training loss: 0.029018670320510864
2024-04-26 12:28:36,517 - INFO - Epoch: 6, training loss: 0.03913430869579315
2024-04-26 12:28:36,519 - INFO - Epoch: 7, training loss: 0.03348316252231598
2024-04-26 12:28:36,520 - INFO - Epoch: 8, training loss: 0.026053536683321
2024-04-26 12:28:36,522 - INFO - Epoch: 9, training loss: 0.01243999321013689
2024-04-26 12:28:36,524 - INFO - Epoch: 10, training loss: 0.02904193289577961
2024-04-26 12:28:36,526 - INFO - Epoch: 11, training loss: 0.06015723943710327
2024-04-26 12:28:36,528 - INFO - Epoch: 12, training loss: 0.022309528663754463
2024-04-26 12:28:36,529 - INFO - Epoch: 13, training loss: 0.027518553659319878
2024-04-26 12:28:36,531 - INFO - Epoch: 14, training loss: 0.0599818229675293
2024-04-26 12:28:36,533 - INFO - Epoch: 15, training loss: 0.009302863851189613
2024-04-26 12:28:36,534 - INFO - Epoch: 16, training loss: 0.0591694638133049
2024-04-26 12:28:36,537 - INFO - Epoch: 17, training loss: 0.011435682885348797
2024-04-26 12:28:36,539 - INFO - Epoch: 18, training loss: 0.03482241928577423
2024-04-26 12:28:36,541 - INFO - Epoch: 19, training loss: 0.03208038583397865
2024-04-26 12:28:36,543 - INFO - Epoch: 20, training loss: 0.08692794293165207
2024-04-26 12:28:36,545 - INFO - Epoch: 21, training loss: 0.06315799802541733
2024-04-26 12:28:36,546 - INFO - Epoch: 22, training loss: 0.030000677332282066
2024-04-26 12:28:36,548 - INFO - Epoch: 23, training loss: 0.05315753072500229
2024-04-26 12:28:36,550 - INFO - Epoch: 24, training loss: 0.047204189002513885
2024-04-26 12:28:36,551 - INFO - Epoch: 25, training loss: 0.11303776502609253
2024-04-26 12:28:36,553 - INFO - Epoch: 26, training loss: 0.03503906726837158
2024-04-26 12:28:36,555 - INFO - Epoch: 27, training loss: 0.010847863741219044
2024-04-26 12:28:36,557 - INFO - Epoch: 28, training loss: 0.11734465509653091
2024-04-26 12:28:36,558 - INFO - Epoch: 29, training loss: 0.03425782918930054
2024-04-26 12:28:36,560 - INFO - Epoch: 30, training loss: 0.06311897188425064
2024-04-26 12:28:36,561 - INFO - Epoch: 31, training loss: 0.04286578297615051
2024-04-26 12:28:36,563 - INFO - Epoch: 32, training loss: 0.019518110901117325
2024-04-26 12:28:36,565 - INFO - Epoch: 33, training loss: 0.04973101243376732
2024-04-26 12:28:36,567 - INFO - Epoch: 34, training loss: 0.016194140538573265
2024-04-26 12:28:36,568 - INFO - Epoch: 35, training loss: 0.010513990186154842
2024-04-26 12:28:36,571 - INFO - Epoch: 36, training loss: 0.09803161770105362
2024-04-26 12:28:36,573 - INFO - Epoch: 37, training loss: 0.04042700678110123
2024-04-26 12:28:36,575 - INFO - Epoch: 38, training loss: 0.11399432271718979
2024-04-26 12:28:36,576 - INFO - Epoch: 39, training loss: 0.0352247878909111
2024-04-26 12:28:36,578 - INFO - Epoch: 40, training loss: 0.046018168330192566
2024-04-26 12:28:36,580 - INFO - Epoch: 41, training loss: 0.0643225610256195
2024-04-26 12:28:36,581 - INFO - Epoch: 42, training loss: 0.03088161163032055
2024-04-26 12:28:36,583 - INFO - Epoch: 43, training loss: 0.05523914471268654
2024-04-26 12:28:36,584 - INFO - Epoch: 44, training loss: 0.05318078026175499
2024-04-26 12:28:36,586 - INFO - Epoch: 45, training loss: 0.02750134840607643
2024-04-26 12:28:36,588 - INFO - Epoch: 46, training loss: 0.019925178959965706
2024-04-26 12:28:36,590 - INFO - Epoch: 47, training loss: 0.039429981261491776
2024-04-26 12:28:36,592 - INFO - Epoch: 48, training loss: 0.1603444367647171
2024-04-26 12:28:36,593 - INFO - Epoch: 49, training loss: 0.025082914158701897
2024-04-26 12:28:36,595 - INFO - Epoch: 50, training loss: 0.03987767919898033
2024-04-26 12:28:36,597 - INFO - Epoch: 51, training loss: 0.029691601172089577
2024-04-26 12:28:36,599 - INFO - Epoch: 52, training loss: 0.012167111970484257
2024-04-26 12:28:36,601 - INFO - Epoch: 53, training loss: 0.019710056483745575
2024-04-26 12:28:36,603 - INFO - Epoch: 54, training loss: 0.02359621413052082
2024-04-26 12:28:36,604 - INFO - Epoch: 55, training loss: 0.01236654818058014
2024-04-26 12:28:36,606 - INFO - Epoch: 56, training loss: 0.0277420487254858
2024-04-26 12:28:36,608 - INFO - Epoch: 57, training loss: 0.019221412017941475
2024-04-26 12:28:36,609 - INFO - Epoch: 58, training loss: 0.010179647244513035
2024-04-26 12:28:36,611 - INFO - Epoch: 59, training loss: 0.043966516852378845
2024-04-26 12:28:36,613 - INFO - Epoch: 60, training loss: 0.032196927815675735
2024-04-26 12:28:36,615 - INFO - Epoch: 61, training loss: 0.021659618243575096
2024-04-26 12:28:36,616 - INFO - Epoch: 62, training loss: 0.022710686549544334
2024-04-26 12:28:36,618 - INFO - Epoch: 63, training loss: 0.028734952211380005
2024-04-26 12:28:36,620 - INFO - Epoch: 64, training loss: 0.021852891892194748
2024-04-26 12:28:36,622 - INFO - Epoch: 65, training loss: 0.06470333784818649
2024-04-26 12:28:36,624 - INFO - Epoch: 66, training loss: 0.07569430023431778
2024-04-26 12:28:36,625 - INFO - Epoch: 67, training loss: 0.02734866738319397
2024-04-26 12:28:36,627 - INFO - Epoch: 68, training loss: 0.016551049426198006
2024-04-26 12:28:36,629 - INFO - Epoch: 69, training loss: 0.03253095597028732
2024-04-26 12:28:36,631 - INFO - Epoch: 70, training loss: 0.030635537579655647
2024-04-26 12:28:36,632 - INFO - Epoch: 71, training loss: 0.05383472144603729
2024-04-26 12:28:36,634 - INFO - Epoch: 72, training loss: 0.04057369753718376
2024-04-26 12:28:36,636 - INFO - Epoch: 73, training loss: 0.008048957213759422
2024-04-26 12:28:36,638 - INFO - Epoch: 74, training loss: 0.015300299040973186
2024-04-26 12:28:36,640 - INFO - Epoch: 75, training loss: 0.021846018731594086
2024-04-26 12:28:36,642 - INFO - Epoch: 76, training loss: 0.02219892106950283
2024-04-26 12:28:36,643 - INFO - Epoch: 77, training loss: 0.024946387857198715
2024-04-26 12:28:36,645 - INFO - Epoch: 78, training loss: 0.02699858322739601
2024-04-26 12:28:36,647 - INFO - Epoch: 79, training loss: 0.025082726031541824
2024-04-26 12:28:36,649 - INFO - Epoch: 80, training loss: 0.013721399940550327
2024-04-26 12:28:36,651 - INFO - Epoch: 81, training loss: 0.010127122513949871
2024-04-26 12:28:36,653 - INFO - Epoch: 82, training loss: 0.018715308979153633
2024-04-26 12:28:36,654 - INFO - Epoch: 83, training loss: 0.048561979085206985
2024-04-26 12:28:36,656 - INFO - Epoch: 84, training loss: 0.0639079287648201
2024-04-26 12:28:36,658 - INFO - Epoch: 85, training loss: 0.09451034665107727
2024-04-26 12:28:36,660 - INFO - Epoch: 86, training loss: 0.02372881770133972
2024-04-26 12:28:36,661 - INFO - Epoch: 87, training loss: 0.07500048726797104
2024-04-26 12:28:36,663 - INFO - Epoch: 88, training loss: 0.02485060505568981
2024-04-26 12:28:36,665 - INFO - Epoch: 89, training loss: 0.017063356935977936
2024-04-26 12:28:36,667 - INFO - Epoch: 90, training loss: 0.10324571281671524
2024-04-26 12:28:36,669 - INFO - Epoch: 91, training loss: 0.024332989007234573
2024-04-26 12:28:36,670 - INFO - Epoch: 92, training loss: 0.00976139958947897
2024-04-26 12:28:36,673 - INFO - Epoch: 0, training loss: 0.01815427653491497
2024-04-26 12:28:36,676 - INFO - Epoch: 1, training loss: 0.013567144982516766
2024-04-26 12:28:36,677 - INFO - Epoch: 2, training loss: 0.026346776634454727
2024-04-26 12:28:36,679 - INFO - Epoch: 3, training loss: 0.017528409138321877
2024-04-26 12:28:36,681 - INFO - Epoch: 4, training loss: 0.0311628058552742
2024-04-26 12:28:36,683 - INFO - Epoch: 5, training loss: 0.019219715148210526
2024-04-26 12:28:36,684 - INFO - Epoch: 6, training loss: 0.012374804355204105
2024-04-26 12:28:36,686 - INFO - Epoch: 7, training loss: 0.025566618889570236
2024-04-26 12:28:36,688 - INFO - Epoch: 8, training loss: 0.007605956867337227
2024-04-26 12:28:36,690 - INFO - Epoch: 9, training loss: 0.01740788295865059
2024-04-26 12:28:36,692 - INFO - Epoch: 10, training loss: 0.024904033169150352
2024-04-26 12:28:36,694 - INFO - Epoch: 11, training loss: 0.03612952679395676
2024-04-26 12:28:36,695 - INFO - Epoch: 12, training loss: 0.020652228966355324
2024-04-26 12:28:36,697 - INFO - Epoch: 13, training loss: 0.046813517808914185
2024-04-26 12:28:36,699 - INFO - Epoch: 14, training loss: 0.13121989369392395
2024-04-26 12:28:36,702 - INFO - Epoch: 15, training loss: 0.011401946656405926
2024-04-26 12:28:36,704 - INFO - Epoch: 16, training loss: 0.005514719057828188
2024-04-26 12:28:36,706 - INFO - Epoch: 17, training loss: 0.07036013901233673
2024-04-26 12:28:36,708 - INFO - Epoch: 18, training loss: 0.013899561949074268
2024-04-26 12:28:36,709 - INFO - Epoch: 19, training loss: 0.018439438194036484
2024-04-26 12:28:36,711 - INFO - Epoch: 20, training loss: 0.035845931619405746
2024-04-26 12:28:36,712 - INFO - Epoch: 21, training loss: 0.10418625175952911
2024-04-26 12:28:36,715 - INFO - Epoch: 22, training loss: 0.014670437201857567
2024-04-26 12:28:36,717 - INFO - Epoch: 23, training loss: 0.08187949657440186
2024-04-26 12:28:36,718 - INFO - Epoch: 24, training loss: 0.0373004749417305
2024-04-26 12:28:36,720 - INFO - Epoch: 25, training loss: 0.029279842972755432
2024-04-26 12:28:36,722 - INFO - Epoch: 26, training loss: 0.058671753853559494
2024-04-26 12:28:36,724 - INFO - Epoch: 27, training loss: 0.018980802968144417
2024-04-26 12:28:36,726 - INFO - Epoch: 28, training loss: 0.049923352897167206
2024-04-26 12:28:36,727 - INFO - Epoch: 29, training loss: 0.02097071148455143
2024-04-26 12:28:36,729 - INFO - Epoch: 30, training loss: 0.09283319860696793
2024-04-26 12:28:36,731 - INFO - Epoch: 31, training loss: 0.04415155574679375
2024-04-26 12:28:36,733 - INFO - Epoch: 32, training loss: 0.017699625343084335
2024-04-26 12:28:36,734 - INFO - Epoch: 33, training loss: 0.02052234299480915
2024-04-26 12:28:36,736 - INFO - Epoch: 34, training loss: 0.027014221996068954
2024-04-26 12:28:36,738 - INFO - Epoch: 35, training loss: 0.010946720838546753
2024-04-26 12:28:36,740 - INFO - Epoch: 36, training loss: 0.026280220597982407
2024-04-26 12:28:36,741 - INFO - Epoch: 37, training loss: 0.1161469891667366
2024-04-26 12:28:36,743 - INFO - Epoch: 38, training loss: 0.015565655194222927
2024-04-26 12:28:36,745 - INFO - Epoch: 39, training loss: 0.011350514367222786
2024-04-26 12:28:36,747 - INFO - Epoch: 40, training loss: 0.032923221588134766
2024-04-26 12:28:36,749 - INFO - Epoch: 41, training loss: 0.02798248827457428
2024-04-26 12:28:36,750 - INFO - Epoch: 42, training loss: 0.03554210811853409
2024-04-26 12:28:36,752 - INFO - Epoch: 43, training loss: 0.03585028275847435
2024-04-26 12:28:36,754 - INFO - Epoch: 44, training loss: 0.012394173070788383
2024-04-26 12:28:36,756 - INFO - Epoch: 45, training loss: 0.024884194135665894
2024-04-26 12:28:36,757 - INFO - Epoch: 46, training loss: 0.008650810457766056
2024-04-26 12:28:36,759 - INFO - Epoch: 47, training loss: 0.04390933737158775
2024-04-26 12:28:36,760 - INFO - Epoch: 48, training loss: 0.012151895090937614
2024-04-26 12:28:36,762 - INFO - Epoch: 49, training loss: 0.029228588566184044
2024-04-26 12:28:36,764 - INFO - Epoch: 50, training loss: 0.018043292686343193
2024-04-26 12:28:36,766 - INFO - Epoch: 51, training loss: 0.12032783031463623
2024-04-26 12:28:36,768 - INFO - Epoch: 52, training loss: 0.02256958745419979
2024-04-26 12:28:36,769 - INFO - Epoch: 53, training loss: 0.02064969576895237
2024-04-26 12:28:36,771 - INFO - Epoch: 54, training loss: 0.04573894292116165
2024-04-26 12:28:36,773 - INFO - Epoch: 55, training loss: 0.01784762367606163
2024-04-26 12:28:36,775 - INFO - Epoch: 56, training loss: 0.027381280437111855
2024-04-26 12:28:36,776 - INFO - Epoch: 57, training loss: 0.039441049098968506
2024-04-26 12:28:36,778 - INFO - Epoch: 58, training loss: 0.014167855493724346
2024-04-26 12:28:36,780 - INFO - Epoch: 59, training loss: 0.05704996734857559
2024-04-26 12:28:36,782 - INFO - Epoch: 60, training loss: 0.12585066258907318
2024-04-26 12:28:36,783 - INFO - Epoch: 61, training loss: 0.035061709582805634
2024-04-26 12:28:36,785 - INFO - Epoch: 62, training loss: 0.01550525426864624
2024-04-26 12:28:36,787 - INFO - Epoch: 63, training loss: 0.04772167280316353
2024-04-26 12:28:36,789 - INFO - Epoch: 64, training loss: 0.04209364578127861
2024-04-26 12:28:36,790 - INFO - Epoch: 65, training loss: 0.035600584000349045
2024-04-26 12:28:36,792 - INFO - Epoch: 66, training loss: 0.031483378261327744
2024-04-26 12:28:36,795 - INFO - Epoch: 67, training loss: 0.02321392297744751
2024-04-26 12:28:36,796 - INFO - Epoch: 68, training loss: 0.03371403366327286
2024-04-26 12:28:36,798 - INFO - Epoch: 69, training loss: 0.02651488222181797
2024-04-26 12:28:36,800 - INFO - Epoch: 70, training loss: 0.04076041653752327
2024-04-26 12:28:36,803 - INFO - Epoch: 71, training loss: 0.02226148545742035
2024-04-26 12:28:36,805 - INFO - Epoch: 72, training loss: 0.02349398098886013
2024-04-26 12:28:36,806 - INFO - Epoch: 73, training loss: 0.0164019875228405
2024-04-26 12:28:36,808 - INFO - Epoch: 74, training loss: 0.026010021567344666
2024-04-26 12:28:36,810 - INFO - Epoch: 75, training loss: 0.02738265134394169
2024-04-26 12:28:36,812 - INFO - Epoch: 76, training loss: 0.029948217794299126
2024-04-26 12:28:36,814 - INFO - Epoch: 77, training loss: 0.014187571592628956
2024-04-26 12:28:36,815 - INFO - Epoch: 78, training loss: 0.0737776830792427
2024-04-26 12:28:36,817 - INFO - Epoch: 79, training loss: 0.08234081417322159
2024-04-26 12:28:36,819 - INFO - Epoch: 80, training loss: 0.04195918142795563
2024-04-26 12:28:36,821 - INFO - Epoch: 81, training loss: 0.018560657277703285
2024-04-26 12:28:36,822 - INFO - Epoch: 82, training loss: 0.014775579795241356
2024-04-26 12:28:36,824 - INFO - Epoch: 83, training loss: 0.14608702063560486
2024-04-26 12:28:36,826 - INFO - Epoch: 84, training loss: 0.028848540037870407
2024-04-26 12:28:36,828 - INFO - Epoch: 85, training loss: 0.0525132492184639
2024-04-26 12:28:36,830 - INFO - Epoch: 86, training loss: 0.04878392815589905
2024-04-26 12:28:36,831 - INFO - Epoch: 87, training loss: 0.024307239800691605
2024-04-26 12:28:36,833 - INFO - Epoch: 88, training loss: 0.020148832350969315
2024-04-26 12:28:36,835 - INFO - Epoch: 89, training loss: 0.02575521357357502
2024-04-26 12:28:36,836 - INFO - Epoch: 90, training loss: 0.03664403781294823
2024-04-26 12:28:36,838 - INFO - Epoch: 91, training loss: 0.025739779695868492
2024-04-26 12:28:36,839 - INFO - Epoch: 92, training loss: 0.05511661246418953
2024-04-26 12:28:36,842 - INFO - Epoch: 0, training loss: 0.05878932401537895
2024-04-26 12:28:36,844 - INFO - Epoch: 1, training loss: 0.01409806590527296
2024-04-26 12:28:36,846 - INFO - Epoch: 2, training loss: 0.026744695380330086
2024-04-26 12:28:36,848 - INFO - Epoch: 3, training loss: 0.0433918759226799
2024-04-26 12:28:36,850 - INFO - Epoch: 4, training loss: 0.04101204127073288
2024-04-26 12:28:36,852 - INFO - Epoch: 5, training loss: 0.0391760878264904
2024-04-26 12:28:36,853 - INFO - Epoch: 6, training loss: 0.10387928038835526
2024-04-26 12:28:36,855 - INFO - Epoch: 7, training loss: 0.00711858319118619
2024-04-26 12:28:36,857 - INFO - Epoch: 8, training loss: 0.038987986743450165
2024-04-26 12:28:36,859 - INFO - Epoch: 9, training loss: 0.01619045063853264
2024-04-26 12:28:36,861 - INFO - Epoch: 10, training loss: 0.04407047852873802
2024-04-26 12:28:36,863 - INFO - Epoch: 11, training loss: 0.01352067943662405
2024-04-26 12:28:36,864 - INFO - Epoch: 12, training loss: 0.01581329107284546
2024-04-26 12:28:36,866 - INFO - Epoch: 13, training loss: 0.09398643672466278
2024-04-26 12:28:36,868 - INFO - Epoch: 14, training loss: 0.012321827933192253
2024-04-26 12:28:36,870 - INFO - Epoch: 15, training loss: 0.09723690897226334
2024-04-26 12:28:36,871 - INFO - Epoch: 16, training loss: 0.023662878200411797
2024-04-26 12:28:36,874 - INFO - Epoch: 17, training loss: 0.04879613220691681
2024-04-26 12:28:36,876 - INFO - Epoch: 18, training loss: 0.027999984100461006
2024-04-26 12:28:36,878 - INFO - Epoch: 19, training loss: 0.013698754832148552
2024-04-26 12:28:36,880 - INFO - Epoch: 20, training loss: 0.03227097541093826
2024-04-26 12:28:36,882 - INFO - Epoch: 21, training loss: 0.027151286602020264
2024-04-26 12:28:36,884 - INFO - Epoch: 22, training loss: 0.032921262085437775
2024-04-26 12:28:36,885 - INFO - Epoch: 23, training loss: 0.012383407913148403
2024-04-26 12:28:36,887 - INFO - Epoch: 24, training loss: 0.005410207901149988
2024-04-26 12:28:36,889 - INFO - Epoch: 25, training loss: 0.032607242465019226
2024-04-26 12:28:36,891 - INFO - Epoch: 26, training loss: 0.025647418573498726
2024-04-26 12:28:36,893 - INFO - Epoch: 27, training loss: 0.008778904564678669
2024-04-26 12:28:36,894 - INFO - Epoch: 28, training loss: 0.1403186172246933
2024-04-26 12:28:36,896 - INFO - Epoch: 29, training loss: 0.008502598851919174
2024-04-26 12:28:36,898 - INFO - Epoch: 30, training loss: 0.021908486261963844
2024-04-26 12:28:36,900 - INFO - Epoch: 31, training loss: 0.02335387095808983
2024-04-26 12:28:36,902 - INFO - Epoch: 32, training loss: 0.019339192658662796
2024-04-26 12:28:36,903 - INFO - Epoch: 33, training loss: 0.01108061708509922
2024-04-26 12:28:36,905 - INFO - Epoch: 34, training loss: 0.045661814510822296
2024-04-26 12:28:36,907 - INFO - Epoch: 35, training loss: 0.018388522788882256
2024-04-26 12:28:36,909 - INFO - Epoch: 36, training loss: 0.04903075471520424
2024-04-26 12:28:36,911 - INFO - Epoch: 37, training loss: 0.02170996367931366
2024-04-26 12:28:36,913 - INFO - Epoch: 38, training loss: 0.024403858929872513
2024-04-26 12:28:36,915 - INFO - Epoch: 39, training loss: 0.019607748836278915
2024-04-26 12:28:36,917 - INFO - Epoch: 40, training loss: 0.023075012490153313
2024-04-26 12:28:36,918 - INFO - Epoch: 41, training loss: 0.007087021600455046
2024-04-26 12:28:36,920 - INFO - Epoch: 42, training loss: 0.02177806757390499
2024-04-26 12:28:36,922 - INFO - Epoch: 43, training loss: 0.010130507871508598
2024-04-26 12:28:36,924 - INFO - Epoch: 44, training loss: 0.013785280287265778
2024-04-26 12:28:36,925 - INFO - Epoch: 45, training loss: 0.03549838811159134
2024-04-26 12:28:36,927 - INFO - Epoch: 46, training loss: 0.015236016362905502
2024-04-26 12:28:36,930 - INFO - Epoch: 47, training loss: 0.018741531297564507
2024-04-26 12:28:36,932 - INFO - Epoch: 48, training loss: 0.037559252232313156
2024-04-26 12:28:36,934 - INFO - Epoch: 49, training loss: 0.11015234142541885
2024-04-26 12:28:36,935 - INFO - Epoch: 50, training loss: 0.013241828419268131
2024-04-26 12:28:36,936 - INFO - Epoch: 51, training loss: 0.021868973970413208
2024-04-26 12:28:36,939 - INFO - Epoch: 52, training loss: 0.010779308155179024
2024-04-26 12:28:36,940 - INFO - Epoch: 53, training loss: 0.023903388530015945
2024-04-26 12:28:36,942 - INFO - Epoch: 54, training loss: 0.09038818627595901
2024-04-26 12:28:36,944 - INFO - Epoch: 55, training loss: 0.026146765798330307
2024-04-26 12:28:36,946 - INFO - Epoch: 56, training loss: 0.013720465824007988
2024-04-26 12:28:36,948 - INFO - Epoch: 57, training loss: 0.03058663383126259
